id,tag,profile,province,contribution,location,withdrawal,market,savings_rate,oas_defer,cpp_start,split_frac,spending_curve,seed,tw_gross,tw_after_tax,tw_pv,lifetime_tax,lifetime_benefits
12539,grid,disabled,BC,grant_max,conventional,oas_preservation,bear,0.15,0,65,0.0,flat,42,651643.64,651643.64,128222.08,100650.07999999999,368714.89999999997
12540,grid,disabled,BC,grant_max,conventional,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,7845801.84,7718359.12,1518719.69,362078.33999999997,298220.79
12541,grid,disabled,BC,grant_max,conventional,tfsa_last,base,0.15,0,65,0.0,flat,42,1863624.09,1863624.09,366700.04,117133.41999999995,374981.19000000006
12542,grid,disabled,BC,grant_max,conventional,tfsa_last,bull,0.15,0,65,0.0,flat,42,6010725.03,6010725.03,1182713.36,117133.41999999995,358596.8800000001
12543,grid,disabled,BC,grant_max,conventional,tfsa_last,bear,0.15,0,65,0.0,flat,42,634863.38,634863.38,124920.27,108897.71999999996,385377.25
12544,grid,disabled,BC,grant_max,conventional,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,8504872.88,8424785.18,1657721.14,316610.94999999995,261463.14
12545,grid,disabled,BC,grant_max,conventional,early_rrif,base,0.15,0,65,0.0,flat,42,1952997.55,1934260.27,380598.92,92287.09999999999,285224.84
12546,grid,disabled,BC,grant_max,conventional,early_rrif,bull,0.15,0,65,0.0,flat,42,5541704.46,5516251.15,1085417.13,99545.05000000002,283269.15
12547,grid,disabled,BC,grant_max,conventional,early_rrif,bear,0.15,0,65,0.0,flat,42,699228.23,690273.25,135823.11,82443.14,314410.06000000006
12548,grid,disabled,BC,grant_max,conventional,early_rrif,stochastic,0.15,0,65,0.0,flat,42,8415055.17,8330255.2,1639120.75,322763.07000000007,261980.48
12549,grid,disabled,BC,grant_max,conventional,balanced_draw,base,0.15,0,65,0.0,flat,42,1856944.46,1856944.46,365385.71,118964.77999999996,377177.0
12550,grid,disabled,BC,grant_max,conventional,balanced_draw,bull,0.15,0,65,0.0,flat,42,6085952.84,6085952.84,1197515.72,126227.79999999994,373660.04000000004
12551,grid,disabled,BC,grant_max,conventional,balanced_draw,bear,0.15,0,65,0.0,flat,42,634863.38,634863.38,124920.27,108897.71999999996,385377.25
12552,grid,disabled,BC,grant_max,conventional,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,8512593.72,8443640.13,1661431.18,322280.42000000004,261385.0
12553,grid,disabled,BC,grant_max,us_in_rrsp,nonreg_first,base,0.15,0,65,0.0,flat,42,718431.11,656609.55,129199.2,180343.91999999993,275984.18000000005
12554,grid,disabled,BC,grant_max,us_in_rrsp,nonreg_first,bull,0.15,0,65,0.0,flat,42,3758742.37,3364202.64,661964.64,442732.32999999984,243357.69999999998
12555,grid,disabled,BC,grant_max,us_in_rrsp,nonreg_first,bear,0.15,0,65,0.0,flat,42,355756.06,355756.06,70001.11,117133.41999999995,358706.37
12556,grid,disabled,BC,grant_max,us_in_rrsp,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,6382499.54,5905402.16,1161989.28,1012736.03,97652.76999999999
12557,grid,disabled,BC,grant_max,us_in_rrsp,rrif_meltdown,base,0.15,0,65,0.0,flat,42,512950.62,512950.62,100931.84,188681.29999999993,351100.53
12558,grid,disabled,BC,grant_max,us_in_rrsp,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,3575821.26,3280856.31,645564.81,405583.4899999999,259264.05
12559,grid,disabled,BC,grant_max,us_in_rrsp,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,129124.07999999996,382999.55
12560,grid,disabled,BC,grant_max,us_in_rrsp,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,6260266.55,5848563.82,1150805.36,933862.3300000001,112950.18000000001
12561,grid,disabled,BC,grant_max,us_in_rrsp,oas_preservation,base,0.15,0,65,0.0,flat,42,870204.68,731370.39,143909.68,218458.63000000003,285366.45999999996
12562,grid,disabled,BC,grant_max,us_in_rrsp,oas_preservation,bull,0.15,0,65,0.0,flat,42,2581771.56,1990405.95,391646.55,582412.6799999999,225836.96
12563,grid,disabled,BC,grant_max,us_in_rrsp,oas_preservation,bear,0.15,0,65,0.0,flat,42,396797.99,388370.24,76418.51,111262.85,320373.23
12564,grid,disabled,BC,grant_max,us_in_rrsp,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,5758864.67,5197148.78,1022628.26,1154900.48,120963.06999999999
12565,grid,disabled,BC,grant_max,us_in_rrsp,tfsa_last,base,0.15,0,65,0.0,flat,42,718431.11,656609.55,129199.2,180343.91999999993,275984.18000000005
12566,grid,disabled,BC,grant_max,us_in_rrsp,tfsa_last,bull,0.15,0,65,0.0,flat,42,3758742.37,3364202.64,661964.64,442732.32999999984,243357.69999999998
12567,grid,disabled,BC,grant_max,us_in_rrsp,tfsa_last,bear,0.15,0,65,0.0,flat,42,355756.06,355756.06,70001.11,117133.41999999995,358706.37
12568,grid,disabled,BC,grant_max,us_in_rrsp,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,6382499.54,5905402.16,1161989.28,1012736.03,97652.76999999999
12569,grid,disabled,BC,grant_max,us_in_rrsp,early_rrif,base,0.15,0,65,0.0,flat,42,837960.7,716376.93,140959.46,203376.12,269631.73
12570,grid,disabled,BC,grant_max,us_in_rrsp,early_rrif,bull,0.15,0,65,0.0,flat,42,3508029.54,3071142.87,604300.09,468800.72000000003,233854.08
12571,grid,disabled,BC,grant_max,us_in_rrsp,early_rrif,bear,0.15,0,65,0.0,flat,42,451473.39,426074.5,83837.47,99484.87000000002,283277.81
12572,grid,disabled,BC,grant_max,us_in_rrsp,early_rrif,stochastic,0.15,0,65,0.0,flat,42,6265220.12,5850867.23,1151258.59,938425.2400000001,111632.36
12573,grid,disabled,BC,grant_max,us_in_rrsp,balanced_draw,base,0.15,0,65,0.0,flat,42,595559.55,595559.55,117186.57,193963.7899999999,325269.32999999996
12574,grid,disabled,BC,grant_max,us_in_rrsp,balanced_draw,bull,0.15,0,65,0.0,flat,42,3761139.48,3367029.29,662520.83,442563.35,243447.11999999994
12575,grid,disabled,BC,grant_max,us_in_rrsp,balanced_draw,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,126199.67999999995,373760.48
12576,grid,disabled,BC,grant_max,us_in_rrsp,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,6302665.67,5868279.42,1154684.74,966036.7300000001,102589.71999999996
12577,grid,disabled,BC,grant_max,bonds_everywhere,nonreg_first,base,0.15,0,65,0.0,flat,42,519630.25,519630.25,102246.17,117133.41999999995,374981.19000000006
12578,grid,disabled,BC,grant_max,bonds_everywhere,nonreg_first,bull,0.15,0,65,0.0,flat,42,657414.54,657414.54,129357.6,117133.41999999995,358596.8800000001
12579,grid,disabled,BC,grant_max,bonds_everywhere,nonreg_first,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,108897.71999999996,385377.25
12580,grid,disabled,BC,grant_max,bonds_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,2394370.32,2314282.62,455374.84,316610.94999999995,261463.14
12581,grid,disabled,BC,grant_max,bonds_everywhere,rrif_meltdown,base,0.15,0,65,0.0,flat,42,512950.62,512950.62,100931.84,123625.49999999997,389105.0
12582,grid,disabled,BC,grant_max,bonds_everywhere,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,635680.53,635680.53,125081.06,129168.25999999997,382981.61
12583,grid,disabled,BC,grant_max,bonds_everywhere,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,112156.84999999998,393135.25
12584,grid,disabled,BC,grant_max,bonds_everywhere,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,2225162.96,2220404.26,436902.66,362424.91000000003,261385.0
12585,grid,disabled,BC,grant_max,bonds_everywhere,oas_preservation,base,0.15,0,65,0.0,flat,42,551157.6,549519.09,108127.32,106987.82999999993,345664.7200000001
12586,grid,disabled,BC,grant_max,bonds_everywhere,oas_preservation,bull,0.15,0,65,0.0,flat,42,698521.61,690041.13,135777.44,111301.63999999998,320202.96
12587,grid,disabled,BC,grant_max,bonds_everywhere,oas_preservation,bear,0.15,0,65,0.0,flat,42,340237.64,340237.64,66947.6,107367.28999999998,381371.4900000001
12588,grid,disabled,BC,grant_max,bonds_everywhere,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,2130086.81,2002644.09,394054.61,362078.33999999997,298220.79
12589,grid,disabled,BC,grant_max,bonds_everywhere,tfsa_last,base,0.15,0,65,0.0,flat,42,519630.25,519630.25,102246.17,117133.41999999995,374981.19000000006
12590,grid,disabled,BC,grant_max,bonds_everywhere,tfsa_last,bull,0.15,0,65,0.0,flat,42,657414.54,657414.54,129357.6,117133.41999999995,358596.8800000001
12591,grid,disabled,BC,grant_max,bonds_everywhere,tfsa_last,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,108897.71999999996,385377.25
12592,grid,disabled,BC,grant_max,bonds_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,2394370.32,2314282.62,455374.84,316610.94999999995,261463.14
12593,grid,disabled,BC,grant_max,bonds_everywhere,early_rrif,base,0.15,0,65,0.0,flat,42,609003.71,590266.43,116145.06,92287.09999999999,285224.84
12594,grid,disabled,BC,grant_max,bonds_everywhere,early_rrif,bull,0.15,0,65,0.0,flat,42,753169.8,727716.49,143190.71,99545.05000000002,283269.15
12595,grid,disabled,BC,grant_max,bonds_everywhere,early_rrif,bear,0.15,0,65,0.0,flat,42,398491.07,389536.09,76647.91,82443.14,314410.06000000006
12596,grid,disabled,BC,grant_max,bonds_everywhere,early_rrif,stochastic,0.15,0,65,0.0,flat,42,2361424.53,2276624.56,447964.97,322763.07000000007,261980.48
12597,grid,disabled,BC,grant_max,bonds_everywhere,balanced_draw,base,0.15,0,65,0.0,flat,42,512950.62,512950.62,100931.84,118964.77999999996,377177.0
12598,grid,disabled,BC,grant_max,bonds_everywhere,balanced_draw,bull,0.15,0,65,0.0,flat,42,635680.53,635680.53,125081.06,126227.79999999994,373660.04000000004
12599,grid,disabled,BC,grant_max,bonds_everywhere,balanced_draw,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,108897.71999999996,385377.25
12600,grid,disabled,BC,grant_max,bonds_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,2397378.9,2328425.31,458157.66,322280.42000000004,261385.0
12601,grid,disabled,BC,grant_max,growth_everywhere,nonreg_first,base,0.15,0,65,0.0,flat,42,2062424.95,2000603.39,393653.07,180343.91999999993,275984.18000000005
12602,grid,disabled,BC,grant_max,growth_everywhere,nonreg_first,bull,0.15,0,65,0.0,flat,42,8547277.03,8152737.3,1604191.05,442732.32999999984,243357.69999999998
12603,grid,disabled,BC,grant_max,growth_everywhere,nonreg_first,bear,0.15,0,65,0.0,flat,42,656493.22,656493.22,129176.31,117133.41999999995,358706.37
12604,grid,disabled,BC,grant_max,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,12342228.63,11676556.09,2297562.91,1324119.8399999999,79969.57
12605,grid,disabled,BC,grant_max,growth_everywhere,rrif_meltdown,base,0.15,0,65,0.0,flat,42,1856944.46,1856944.46,365385.71,188681.29999999993,351100.53
12606,grid,disabled,BC,grant_max,growth_everywhere,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,8364355.92,8069390.97,1587791.23,405583.4899999999,259264.05
12607,grid,disabled,BC,grant_max,growth_everywhere,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,634863.38,634863.38,124920.27,129124.07999999996,382999.55
12608,grid,disabled,BC,grant_max,growth_everywhere,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,12161127.72,11592344.16,2280992.76,1198168.5600000003,74573.13999999998
12609,grid,disabled,BC,grant_max,growth_everywhere,oas_preservation,base,0.15,0,65,0.0,flat,42,2214198.52,2075364.23,408363.55,218458.63000000003,285366.45999999996
12610,grid,disabled,BC,grant_max,growth_everywhere,oas_preservation,bull,0.15,0,65,0.0,flat,42,7370306.22,6778940.61,1333872.96,582412.6799999999,225836.96
12611,grid,disabled,BC,grant_max,growth_everywhere,oas_preservation,bear,0.15,0,65,0.0,flat,42,697535.15,689107.4,135593.71,111262.85,320373.23
12612,grid,disabled,BC,grant_max,growth_everywhere,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,11746223.2,10981150.39,2160729.89,1499163.0700000003,117084.0
12613,grid,disabled,BC,grant_max,growth_everywhere,tfsa_last,base,0.15,0,65,0.0,flat,42,2062424.95,2000603.39,393653.07,180343.91999999993,275984.18000000005
12614,grid,disabled,BC,grant_max,growth_everywhere,tfsa_last,bull,0.15,0,65,0.0,flat,42,8547277.03,8152737.3,1604191.05,442732.32999999984,243357.69999999998
12615,grid,disabled,BC,grant_max,growth_everywhere,tfsa_last,bear,0.15,0,65,0.0,flat,42,656493.22,656493.22,129176.31,117133.41999999995,358706.37
12616,grid,disabled,BC,grant_max,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,12342228.63,11676556.09,2297562.91,1324119.8399999999,79969.57
12617,grid,disabled,BC,grant_max,growth_everywhere,early_rrif,base,0.15,0,65,0.0,flat,42,2181954.54,2060370.77,405413.33,203376.12,269631.73
12618,grid,disabled,BC,grant_max,growth_everywhere,early_rrif,bull,0.15,0,65,0.0,flat,42,8296564.2,7859677.53,1546526.51,468800.72000000003,233854.08
12619,grid,disabled,BC,grant_max,growth_everywhere,early_rrif,bear,0.15,0,65,0.0,flat,42,752210.55,726811.66,143012.67,99484.87000000002,283277.81
12620,grid,disabled,BC,grant_max,growth_everywhere,early_rrif,stochastic,0.15,0,65,0.0,flat,42,12161353.1,11592448.97,2281013.39,1198383.4800000002,74546.17000000001
12621,grid,disabled,BC,grant_max,growth_everywhere,balanced_draw,base,0.15,0,65,0.0,flat,42,1939553.39,1939553.39,381640.43,193963.7899999999,325269.32999999996
12622,grid,disabled,BC,grant_max,growth_everywhere,balanced_draw,bull,0.15,0,65,0.0,flat,42,8549674.14,8155563.95,1604747.24,442563.35,243447.11999999994
12623,grid,disabled,BC,grant_max,growth_everywhere,balanced_draw,bear,0.15,0,65,0.0,flat,42,634863.38,634863.38,124920.27,126199.67999999995,373760.48
12624,grid,disabled,BC,grant_max,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,12223768.72,11621472.23,2286724.21,1248612.7200000002,70635.37
12625,grid,disabled,BC,grant_max,tax_optimized,nonreg_first,base,0.15,0,65,0.0,flat,42,1928497.36,1917304.02,377262.49,131473.66999999993,299830.80000000005
12626,grid,disabled,BC,grant_max,tax_optimized,nonreg_first,bull,0.15,0,65,0.0,flat,42,6619089.9,6593259.9,1297337.1,146274.05,277421.0
12627,grid,disabled,BC,grant_max,tax_optimized,nonreg_first,bear,0.15,0,65,0.0,flat,42,649651.58,649651.58,127830.1,117133.41999999995,364005.69
12628,grid,disabled,BC,grant_max,tax_optimized,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,7646103.75,7457205.29,1467333.19,541693.6499999999,221713.59999999998
12629,grid,disabled,BC,grant_max,tax_optimized,rrif_meltdown,base,0.15,0,65,0.0,flat,42,1856944.46,1856944.46,365385.71,148692.38999999996,371279.35
12630,grid,disabled,BC,grant_max,tax_optimized,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,6362707.76,6362707.76,1251972.0,166139.36999999994,363561.0
12631,grid,disabled,BC,grant_max,tax_optimized,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,634863.38,634863.38,124920.27,124850.15999999996,384011.41000000003
12632,grid,disabled,BC,grant_max,tax_optimized,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,7556896.14,7415723.75,1459170.98,481121.37000000005,253315.52
12633,grid,disabled,BC,grant_max,tax_optimized,oas_preservation,base,0.15,0,65,0.0,flat,42,2013718.88,1972829.39,388188.06,148949.26999999996,299913.07
12634,grid,disabled,BC,grant_max,tax_optimized,oas_preservation,bull,0.15,0,65,0.0,flat,42,5955995.92,5869387.11,1154902.7,179551.93000000002,301177.38999999996
12635,grid,disabled,BC,grant_max,tax_optimized,oas_preservation,bear,0.15,0,65,0.0,flat,42,680705.26,676599.12,133132.49,108024.23,331939.73
12636,grid,disabled,BC,grant_max,tax_optimized,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,7076114.25,6836096.65,1345119.4,608474.7,214596.02
12637,grid,disabled,BC,grant_max,tax_optimized,tfsa_last,base,0.15,0,65,0.0,flat,42,1928497.36,1917304.02,377262.49,131473.66999999993,299830.80000000005
12638,grid,disabled,BC,grant_max,tax_optimized,tfsa_last,bull,0.15,0,65,0.0,flat,42,6619089.9,6593259.9,1297337.1,146274.05,277421.0
12639,grid,disabled,BC,grant_max,tax_optimized,tfsa_last,bear,0.15,0,65,0.0,flat,42,649651.58,649651.58,127830.1,117133.41999999995,364005.69
12640,grid,disabled,BC,grant_max,tax_optimized,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,7646103.75,7457205.29,1467333.19,541693.6499999999,221713.59999999998
12641,grid,disabled,BC,grant_max,tax_optimized,early_rrif,base,0.15,0,65,0.0,flat,42,1990715.8,1959028.09,385472.41,113908.61000000002,282485.0
12642,grid,disabled,BC,grant_max,tax_optimized,early_rrif,bull,0.15,0,65,0.0,flat,42,6046078.98,5998627.49,1180332.96,148785.11,282398.21
12643,grid,disabled,BC,grant_max,tax_optimized,early_rrif,bear,0.15,0,65,0.0,flat,42,715569.94,701526.16,138037.32,90023.09999999999,288018.56
12644,grid,disabled,BC,grant_max,tax_optimized,early_rrif,stochastic,0.15,0,65,0.0,flat,42,7548150.0,7400043.49,1456085.62,483333.2299999999,251191.37
12645,grid,disabled,BC,grant_max,tax_optimized,balanced_draw,base,0.15,0,65,0.0,flat,42,1856944.46,1856944.46,365385.71,151079.91999999993,357175.0
12646,grid,disabled,BC,grant_max,tax_optimized,balanced_draw,bull,0.15,0,65,0.0,flat,42,6821965.63,6821965.63,1342338.88,170786.1199999999,339962.99
12647,grid,disabled,BC,grant_max,tax_optimized,balanced_draw,bear,0.15,0,65,0.0,flat,42,634863.38,634863.38,124920.27,124350.70999999995,376333.0
12648,grid,disabled,BC,grant_max,tax_optimized,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,7596600.58,7434186.32,1462803.81,509780.01999999996,241405.01000000004
12649,grid,disabled,BC,grant_max,reits_sheltered,nonreg_first,base,0.15,0,65,0.0,flat,42,660726.7,623499.54,122684.24,151206.11999999994,277421.0
12650,grid,disabled,BC,grant_max,reits_sheltered,nonreg_first,bull,0.15,0,65,0.0,flat,42,2703869.21,2573621.1,506404.14,235953.40999999997,265903.78
12651,grid,disabled,BC,grant_max,reits_sheltered,nonreg_first,bear,0.15,0,65,0.0,flat,42,358904.79,358904.79,70620.68,117133.41999999995,355415.67999999993
12652,grid,disabled,BC,grant_max,reits_sheltered,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,6225822.55,5832547.36,1147653.84,827060.3200000001,126818.04000000001
12653,grid,disabled,BC,grant_max,reits_sheltered,rrif_meltdown,base,0.15,0,65,0.0,flat,42,512950.62,512950.62,100931.84,171597.54999999993,362224.94
12654,grid,disabled,BC,grant_max,reits_sheltered,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,2254872.45,2254872.45,443684.87,232576.14999999988,326089.0
12655,grid,disabled,BC,grant_max,reits_sheltered,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,130442.34999999996,382719.0
12656,grid,disabled,BC,grant_max,reits_sheltered,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,6134739.91,5790193.94,1139320.08,775425.84,152585.34
12657,grid,disabled,BC,grant_max,reits_sheltered,oas_preservation,base,0.15,0,65,0.0,flat,42,797166.59,697407.68,137226.94,188370.61000000002,289014.86000000004
12658,grid,disabled,BC,grant_max,reits_sheltered,oas_preservation,bull,0.15,0,65,0.0,flat,42,1967587.39,1696337.23,333783.48,315938.70999999996,299129.07999999996
12659,grid,disabled,BC,grant_max,reits_sheltered,oas_preservation,bear,0.15,0,65,0.0,flat,42,400778.71,391111.35,76957.87,112345.91999999997,316505.1099999999
12660,grid,disabled,BC,grant_max,reits_sheltered,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,5597969.32,5122332.44,1007906.86,953919.06,135574.67
12661,grid,disabled,BC,grant_max,reits_sheltered,tfsa_last,base,0.15,0,65,0.0,flat,42,660726.7,623499.54,122684.24,151206.11999999994,277421.0
12662,grid,disabled,BC,grant_max,reits_sheltered,tfsa_last,bull,0.15,0,65,0.0,flat,42,2703869.21,2573621.1,506404.14,235953.40999999997,265903.78
12663,grid,disabled,BC,grant_max,reits_sheltered,tfsa_last,bear,0.15,0,65,0.0,flat,42,358904.79,358904.79,70620.68,117133.41999999995,355415.67999999993
12664,grid,disabled,BC,grant_max,reits_sheltered,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,6225822.55,5832547.36,1147653.84,827060.3200000001,126818.04000000001
12665,grid,disabled,BC,grant_max,reits_sheltered,early_rrif,base,0.15,0,65,0.0,flat,42,777731.38,688342.03,135443.11,176481.62000000002,273847.1100000001
12666,grid,disabled,BC,grant_max,reits_sheltered,early_rrif,bull,0.15,0,65,0.0,flat,42,2464948.57,2271349.65,446927.04,265642.7,265700.97
12667,grid,disabled,BC,grant_max,reits_sheltered,early_rrif,bear,0.15,0,65,0.0,flat,42,455738.98,428706.79,84355.42,101326.58999999998,283057.74
12668,grid,disabled,BC,grant_max,reits_sheltered,early_rrif,stochastic,0.15,0,65,0.0,flat,42,6140908.64,5791975.81,1139670.69,782212.1199999999,149349.34
12669,grid,disabled,BC,grant_max,reits_sheltered,balanced_draw,base,0.15,0,65,0.0,flat,42,512950.62,512950.62,100931.84,171410.59999999992,338861.0
12670,grid,disabled,BC,grant_max,reits_sheltered,balanced_draw,bull,0.15,0,65,0.0,flat,42,2812208.05,2812208.05,553350.22,259699.58999999982,275001.0
12671,grid,disabled,BC,grant_max,reits_sheltered,balanced_draw,bear,0.15,0,65,0.0,flat,42,334126.22,334126.22,65745.07,127039.74999999994,370791.0
12672,grid,disabled,BC,grant_max,reits_sheltered,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,6166985.67,5805188.22,1142270.46,796849.2299999999,140511.54
12673,grid,disabled,BC,bracket_aware,conventional,nonreg_first,base,0.15,0,65,0.0,flat,42,50168.57,45087.2,8871.68,115742.81999999996,324602.81000000006
12674,grid,disabled,BC,bracket_aware,conventional,nonreg_first,bull,0.15,0,65,0.0,flat,42,921752.54,909472.52,178954.33,122790.96999999999,299430.8
12675,grid,disabled,BC,bracket_aware,conventional,nonreg_first,bear,0.15,0,65,0.0,flat,42,16640.94,16640.94,3274.39,108338.70999999996,361661.20999999996
12676,grid,disabled,BC,bracket_aware,conventional,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,4252903.25,4111019.72,808913.72,435248.0399999999,254874.02999999997
12677,grid,disabled,BC,bracket_aware,conventional,rrif_meltdown,base,0.15,0,65,0.0,flat,42,0.0,0.0,0.0,137658.80999999997,376333.0
12678,grid,disabled,BC,bracket_aware,conventional,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,804623.48,804623.48,158323.49,147248.35999999996,369947.0
12679,grid,disabled,BC,bracket_aware,conventional,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,0.0,0.0,0.0,121078.33999999997,382813.62
12680,grid,disabled,BC,bracket_aware,conventional,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,4211452.61,4091745.17,805121.12,433746.3600000001,259914.37
12681,grid,disabled,BC,bracket_aware,conventional,oas_preservation,base,0.15,0,65,0.0,flat,42,129696.96,99569.33,19591.98,111278.75999999998,299913.07
12682,grid,disabled,BC,bracket_aware,conventional,oas_preservation,bull,0.15,0,65,0.0,flat,42,209184.33,146247.62,28776.73,143564.3,309981.31
12683,grid,disabled,BC,bracket_aware,conventional,oas_preservation,bear,0.15,0,65,0.0,flat,42,45783.2,41690.29,8203.28,99208.75,332013.96
12684,grid,disabled,BC,bracket_aware,conventional,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,3561956.69,3371466.39,663393.9,483500.54,258778.01999999996
12685,grid,disabled,BC,bracket_aware,conventional,tfsa_last,base,0.15,0,65,0.0,flat,42,50168.57,45087.2,8871.68,115742.81999999996,324602.81000000006
12686,grid,disabled,BC,bracket_aware,conventional,tfsa_last,bull,0.15,0,65,0.0,flat,42,921752.54,909472.52,178954.33,122790.96999999999,299430.8
12687,grid,disabled,BC,bracket_aware,conventional,tfsa_last,bear,0.15,0,65,0.0,flat,42,16640.94,16640.94,3274.39,108338.70999999996,361661.20999999996
12688,grid,disabled,BC,bracket_aware,conventional,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,4252903.25,4111019.72,808913.72,435248.0399999999,254874.02999999997
12689,grid,disabled,BC,bracket_aware,conventional,early_rrif,base,0.15,0,65,0.0,flat,42,129104.68,99203.83,19520.06,101983.89999999998,282485.0
12690,grid,disabled,BC,bracket_aware,conventional,early_rrif,bull,0.15,0,65,0.0,flat,42,473693.2,432303.36,85063.11,127376.03,282485.0
12691,grid,disabled,BC,bracket_aware,conventional,early_rrif,bear,0.15,0,65,0.0,flat,42,86407.05,70592.52,13890.29,83872.48,283396.61
12692,grid,disabled,BC,bracket_aware,conventional,early_rrif,stochastic,0.15,0,65,0.0,flat,42,4194937.1,4062715.68,799409.07,434543.49,258679.5
12693,grid,disabled,BC,bracket_aware,conventional,balanced_draw,base,0.15,0,65,0.0,flat,42,0.0,0.0,0.0,133996.83999999994,363561.0
12694,grid,disabled,BC,bracket_aware,conventional,balanced_draw,bull,0.15,0,65,0.0,flat,42,1135378.44,1135378.44,223405.2,143918.19999999992,354334.24
12695,grid,disabled,BC,bracket_aware,conventional,balanced_draw,bear,0.15,0,65,0.0,flat,42,0.0,0.0,0.0,117388.39999999995,373819.65
12696,grid,disabled,BC,bracket_aware,conventional,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,4237027.1,4103637.31,807461.1,433646.57999999996,258323.20999999996
12697,grid,disabled,BC,bracket_aware,us_in_rrsp,nonreg_first,base,0.15,0,65,0.0,flat,42,700247.8,563086.05,110796.85,242945.32999999993,263008.97
12698,grid,disabled,BC,bracket_aware,us_in_rrsp,nonreg_first,bull,0.15,0,65,0.0,flat,42,3545695.72,2926758.86,575890.06,655083.0399999999,179806.83000000002
12699,grid,disabled,BC,bracket_aware,us_in_rrsp,nonreg_first,bear,0.15,0,65,0.0,flat,42,74873.34,62646.02,12326.68,122744.29999999996,299597.50999999995
12700,grid,disabled,BC,bracket_aware,us_in_rrsp,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,5282172.78,4589630.04,903088.52,1516786.51,78768.0
12701,grid,disabled,BC,bracket_aware,us_in_rrsp,rrif_meltdown,base,0.15,0,65,0.0,flat,42,235568.89,235568.89,46352.22,255285.05999999988,312473.0
12702,grid,disabled,BC,bracket_aware,us_in_rrsp,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,3453653.97,2883959.44,567468.54,622936.1399999998,193748.98
12703,grid,disabled,BC,bracket_aware,us_in_rrsp,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,0.0,0.0,0.0,147162.66999999995,369947.0
12704,grid,disabled,BC,bracket_aware,us_in_rrsp,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,5068244.98,4490153.62,883514.82,1356108.7500000002,53784.50000000001
12705,grid,disabled,BC,bracket_aware,us_in_rrsp,oas_preservation,base,0.15,0,65,0.0,flat,42,505901.39,287540.77,56578.58,290383.29000000004,283877.07
